prompt_id,group,step,token_id,piece,normalized_piece,canonical_key,token_class,mean_weight,peak_weight,peak_layer,selected_layers,selected_rate,context
P04D_routing_selfref,routing_selfref,5,701,self,self,self,self_ref,0.056194113371103104,0.39444517351036307,20,14,0.35, describes a **self-referential
P04D_routing_selfref,routing_selfref,6,5331,-re,-re,re,content,0.05311609287661726,0.28096127539813104,20,15,0.375, a **self-referential**
P04D_routing_selfref,routing_selfref,7,776,fer,fer,fer,content,0.053846042512812275,0.3194523105999454,14,15,0.375, **self-referential** or
P04D_routing_selfref,routing_selfref,8,2209,ential,ential,ential,content,0.047688991428894864,0.26665187561410325,20,13,0.325,self-referential** or **
P04D_routing_selfref,routing_selfref,9,332,**,**,**,structural,0.04490136022848082,0.21508726537052553,8,16,0.4,-referential** or **meta
P04D_routing_selfref,routing_selfref,10,466, or,or,or,structural,0.053375486014781905,0.29854927226900385,26,18,0.45,ferential** or **meta-
P04D_routing_selfref,routing_selfref,11,2972, **,**,**,structural,0.05256755051136629,0.3275901744694375,26,14,0.35,ential** or **meta-ling
P04D_routing_selfref,routing_selfref,12,5317,meta,meta,meta,content,0.0551620442572376,0.3593429614387448,20,12,0.3,** or **meta-lingu
P04D_routing_selfref,routing_selfref,13,12,-,-,-,structural,0.06200153611004907,0.27603647826778355,1,19,0.475, or **meta-linguistic
P04D_routing_selfref,routing_selfref,14,2631,ling,ling,ling,content,0.05225746812494991,0.3285597246995737,14,13,0.325, **meta-linguistic**
P04D_routing_selfref,routing_selfref,15,84,u,u,u,content,0.06403984149355293,0.30890334176892087,8,16,0.4,meta-linguistic** property
P04D_routing_selfref,routing_selfref,16,4384,istic,istic,istic,content,0.06544163675414129,0.42615098215504515,8,16,0.4,-linguistic** property of
P04D_routing_selfref,routing_selfref,17,332,**,**,**,structural,0.042991070203340254,0.2534672070583595,8,15,0.375,linguistic** property of the
P04D_routing_selfref,routing_selfref,18,3234, property,property,property,content,0.055654278314121064,0.32910469312481877,8,14,0.35,uistic** property of the Transformer
P04D_routing_selfref,routing_selfref,19,314, of,of,of,structural,0.05663392488844053,0.257782557410356,14,17,0.425,istic** property of the Transformer model
P04D_routing_selfref,routing_selfref,20,279, the,the,the,structural,0.05812101355792263,0.26107469373608466,8,18,0.45,** property of the Transformer model it
P04D_routing_selfref,routing_selfref,21,60277, Transformer,Transformer,transformer,self_ref,0.05072592922522508,0.2150421305403881,35,17,0.425, property of the Transformer model it outlines
P04D_routing_selfref,routing_selfref,22,1558, model,model,model,self_ref,0.06219841259933813,0.28948451668614905,26,18,0.45, of the Transformer model it outlines.
P04D_routing_selfref,routing_selfref,23,424, it,it,it,structural,0.05586099132881953,0.24498362349628938,20,19,0.475, the Transformer model it outlines. Specifically
P04D_routing_selfref,routing_selfref,24,47957, outlines,outlines,outlines,content,0.0627399515111324,0.25742397800403527,27,19,0.475," Transformer model it outlines. Specifically,"
P04D_routing_selfref,routing_selfref,25,13,.,.,.,structural,0.014719002786580556,0.10380197916766414,39,7,0.175," model it outlines. Specifically, it"
P04D_routing_selfref,routing_selfref,26,43274, Specifically,Specifically,specifically,content,0.030430868766784924,0.22069535878692856,37,13,0.325," it outlines. Specifically, it highlights"
P04D_routing_selfref,routing_selfref,27,11,",",",",",",structural,0.06524085620955586,0.33271269233001627,8,16,0.4," outlines. Specifically, it highlights how"
P04D_routing_selfref,routing_selfref,28,424, it,it,it,structural,0.0523245623226795,0.21638855524322848,26,19,0.475,". Specifically, it highlights how the"
P04D_routing_selfref,routing_selfref,29,20659, highlights,highlights,highlights,content,0.05955002248705267,0.24743587836970746,26,20,0.5," Specifically, it highlights how the model"
P04D_routing_selfref,routing_selfref,30,1204, how,how,how,structural,0.06581560822195494,0.3574094255801853,5,18,0.45,", it highlights how the model's"
P04D_routing_selfref,routing_selfref,31,279, the,the,the,structural,0.06256869394387157,0.2788409696917404,14,17,0.425, it highlights how the model's internal
P04D_routing_selfref,routing_selfref,32,1558, model,model,model,self_ref,0.05322633990047665,0.28779098063373293,26,15,0.375, highlights how the model's internal routing
P04D_routing_selfref,routing_selfref,33,579,'s,'s,s,content,0.06237458555377647,0.26010827405908005,14,18,0.45, how the model's internal routing mechanism
P04D_routing_selfref,routing_selfref,34,5138, internal,internal,internal,content,0.052293262478697214,0.24125840978420673,14,17,0.425, the model's internal routing mechanism (
P04D_routing_selfref,routing_selfref,35,28109, routing,routing,routing,self_ref,0.05962562059597805,0.17340370096753085,26,22,0.55, model's internal routing mechanism (the
P04D_routing_selfref,routing_selfref,36,16456, mechanism,mechanism,mechanism,content,0.06527718750535319,0.3039009439884704,14,19,0.475,'s internal routing mechanism (the gating
P04D_routing_selfref,routing_selfref,37,318, (,(,(,structural,0.046360060319589586,0.22009407210304774,26,17,0.425, internal routing mechanism (the gating function
P04D_routing_selfref,routing_selfref,38,1719,the,the,the,structural,0.053095882582239226,0.23542296649226988,26,16,0.4, routing mechanism (the gating function in
P04D_routing_selfref,routing_selfref,39,70901, gating,gating,gating,self_ref,0.052526287239718805,0.14997122013154737,35,19,0.475, mechanism (the gating function in a
P04D_routing_selfref,routing_selfref,40,709, function,function,function,content,0.07715366221297838,0.25440450821558175,14,22,0.55, (the gating function in a mixture
P04D_routing_selfref,routing_selfref,41,303, in,in,in,structural,0.06113466822825455,0.2463637258188133,6,21,0.525,the gating function in a mixture-of
P04D_routing_selfref,routing_selfref,42,264, a,a,a,structural,0.07496172225449015,0.37814315604425713,6,22,0.55, gating function in a mixture-of-exp
P04D_routing_selfref,routing_selfref,43,20340, mixture,mixture,mixture,content,0.05954431151071567,0.29757863213425306,35,18,0.45, function in a mixture-of-experts
P04D_routing_selfref,routing_selfref,44,8404,-of,-of,of,structural,0.057831632359050145,0.28873938332558746,14,15,0.375, in a mixture-of-experts architecture
P04D_routing_selfref,routing_selfref,45,17830,-exp,-exp,exp,content,0.07613824617298567,0.344476395771267,14,21,0.525, a mixture-of-experts architecture)
P04D_routing_selfref,routing_selfref,46,15089,erts,erts,erts,content,0.04925795985837351,0.189209978252567,35,18,0.45, mixture-of-experts architecture) operates
P04D_routing_selfref,routing_selfref,47,17120, architecture,architecture,architecture,content,0.08724534683975071,0.20893881820463195,8,27,0.675,-of-experts architecture) operates on
P04D_routing_selfref,routing_selfref,48,8,),),),structural,0.06993739125654909,0.3277756821086625,14,19,0.475,-experts architecture) operates on the
P04D_routing_selfref,routing_selfref,49,25224, operates,operates,operates,content,0.09877611991612179,0.4967927072485616,11,25,0.625,erts architecture) operates on the very
P04D_routing_selfref,routing_selfref,50,383, on,on,on,structural,0.057758841585255606,0.27102223940339426,14,17,0.425, architecture) operates on the very text
P04D_routing_selfref,routing_selfref,51,279, the,the,the,structural,0.06519276777320626,0.2778413121027153,14,16,0.4,) operates on the very text that
P04D_routing_selfref,routing_selfref,52,1546, very,very,very,structural,0.07867754631059432,0.32085413471295193,14,21,0.525, operates on the very text that describes
P04D_routing_selfref,routing_selfref,53,1414, text,text,text,content,0.07023924105916154,0.26408461780553605,20,21,0.525, on the very text that describes it
P04D_routing_selfref,routing_selfref,54,421, that,that,that,structural,0.06514529861007297,0.2756343402403148,20,20,0.5, the very text that describes it.
P04D_routing_selfref,routing_selfref,55,16067, describes,describes,describes,content,0.07160195241272646,0.3139726106982786,14,19,0.475, very text that describes it.\n\n
P04D_routing_selfref,routing_selfref,56,424, it,it,it,structural,0.07888194182480686,0.288709698620235,14,20,0.5, text that describes it.\n\nHere
P04D_routing_selfref,routing_selfref,57,13,.,.,.,structural,0.032695713130292306,0.16748205055216198,14,15,0.375, that describes it.\n\nHere is
P04D_routing_selfref,routing_selfref,58,271,"

",\n\n,n_n,content,0.00722633678682721,0.1065232069951753,39,3,0.075, describes it.\n\nHere is a
P04D_routing_selfref,routing_selfref,59,8160,Here,Here,here,structural,0.022238034296781714,0.17960676512109144,39,9,0.225, it.\n\nHere is a breakdown
P04D_routing_selfref,routing_selfref,60,369, is,is,is,structural,0.027194252137187496,0.3662377508840113,11,7,0.175,.\n\nHere is a breakdown of
P04D_routing_selfref,routing_selfref,61,264, a,a,a,structural,0.041942261065547534,0.16999911559518563,14,14,0.35,\n\nHere is a breakdown of the
P04D_routing_selfref,routing_selfref,62,29006, breakdown,breakdown,breakdown,content,0.022232570750277476,0.1895316187002405,37,9,0.225,Here is a breakdown of the key
P04D_routing_selfref,routing_selfref,63,314, of,of,of,structural,0.03941242684851055,0.1715155346167483,13,15,0.375, is a breakdown of the key points
P04D_routing_selfref,routing_selfref,64,279, the,the,the,structural,0.03884681181007375,0.3124601065970277,13,12,0.3, a breakdown of the key points:
P04D_routing_selfref,routing_selfref,65,1328, key,key,key,content,0.027676718092974374,0.17216786881072665,25,11,0.275, breakdown of the key points:\n\n
P04D_routing_selfref,routing_selfref,66,3387, points,points,points,content,0.026261596684080048,0.1315896409640359,20,12,0.3, of the key points:\n\n1
P04D_routing_selfref,routing_selfref,67,25,:,:,:,structural,0.019837097980161575,0.17403995920719437,25,7,0.175, the key points:\n\n1.
P04D_routing_selfref,routing_selfref,68,271,"

",\n\n,n_n,content,0.004115685228245495,0.08831318066568904,25,2,0.05, key points:\n\n1. 
P04D_routing_selfref,routing_selfref,69,16,1,1,1,structural,0.00849771462797959,0.08358319984745857,33,5,0.125, points:\n\n1.  **
P04D_routing_selfref,routing_selfref,70,13,.,.,.,structural,0.05841167600551208,0.30309348470014935,14,15,0.375,:\n\n1.  **Architecture
P04D_routing_selfref,routing_selfref,71,220, ,,,structural,0.060352574327866435,0.28107240519497795,13,18,0.45,\n\n1.  **Architecture Description
P04D_routing_selfref,routing_selfref,72,2972, **,**,**,structural,0.042140475953534554,0.29502259060922476,26,13,0.325,1.  **Architecture Description**:
P04D_routing_selfref,routing_selfref,73,87819,Architecture,Architecture,architecture,content,0.0642900512888603,0.22585399888283986,14,21,0.525,.  **Architecture Description**: The
P04D_routing_selfref,routing_selfref,74,7419, Description,Description,description,content,0.061934413845239636,0.2597989014492412,14,17,0.425,  **Architecture Description**: The text
P04D_routing_selfref,routing_selfref,75,92217,**:,**:,**:,structural,0.0250199312269213,0.1320452317193167,37,11,0.275, **Architecture Description**: The text explains
P04D_routing_selfref,routing_selfref,76,561, The,The,the,structural,0.050084105337213705,0.17698885401998565,20,17,0.425,Architecture Description**: The text explains the
P04D_routing_selfref,routing_selfref,77,1414, text,text,text,content,0.050441940127897864,0.21265665342043866,20,18,0.45, Description**: The text explains the standard
P04D_routing_selfref,routing_selfref,78,14330, explains,explains,explains,content,0.06094968828946993,0.24411643941744013,11,21,0.525,**: The text explains the standard Transformer
P04D_routing_selfref,routing_selfref,79,279, the,the,the,structural,0.052517360227623544,0.22137625543817394,14,18,0.45, The text explains the standard Transformer workflow
P04D_routing_selfref,routing_selfref,80,5129, standard,standard,standard,content,0.04560532166712738,0.18985939468187704,14,16,0.4, text explains the standard Transformer workflow (
P04D_routing_selfref,routing_selfref,81,60277, Transformer,Transformer,transformer,self_ref,0.048315962997854796,0.21661077915655846,35,17,0.425, explains the standard Transformer workflow (attention
P04D_routing_selfref,routing_selfref,82,27370, workflow,workflow,workflow,content,0.060673952347659564,0.20871574126509573,14,20,0.5, the standard Transformer workflow (attention $\
P04D_routing_selfref,routing_selfref,83,318, (,(,(,structural,0.04167120621151583,0.17351840349898892,14,17,0.425, standard Transformer workflow (attention $\to
P04D_routing_selfref,routing_selfref,84,51319,attention,attention,attention,self_ref,0.048194351499345124,0.19469776699524793,31,18,0.45, Transformer workflow (attention $\to$
P04D_routing_selfref,routing_selfref,85,56014, $\,$\,$\,structural,0.048070885600423684,0.2614465747458774,0,16,0.4, workflow (attention $\to$ feed
P04D_routing_selfref,routing_selfref,86,951,to,to,to,structural,0.04448867309281669,0.14839129293466619,2,16,0.4, (attention $\to$ feedforward
P04D_routing_selfref,routing_selfref,87,3,$,$,$,structural,0.07378983334706155,0.19170368584681857,20,23,0.575,attention $\to$ feedforward)
P04D_routing_selfref,routing_selfref,88,5227, feed,feed,feed,content,0.046952749727008754,0.16856332154316375,9,16,0.4, $\to$ feedforward) and
P04D_routing_selfref,routing_selfref,89,13048,forward,forward,forward,content,0.052507914237235234,0.18593023386333227,35,18,0.45,to$ feedforward) and then
P04D_routing_selfref,routing_selfref,90,8,),),),structural,0.06255475269665874,0.18440426146523747,2,20,0.5,$ feedforward) and then modifies
P04D_routing_selfref,routing_selfref,91,321, and,and,and,structural,0.0469406773709845,0.1805193192944124,12,17,0.425, feedforward) and then modifies it
